Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
0,0,0,0,0,A to B,13,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,13,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,13,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,0,0,0,0,A to B,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
10,0,0,0,0,A to B,13,"(22, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 23)]",[],TRUE
12,0,0,0,0,A to B,13,"(23, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 24)]",[],TRUE
14,0,0,0,0,A to B,13,"(24, 25)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,A to B,13,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,13,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,3.16227766,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 20)]",FALSE
7,1,3.16227766,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 20)]",FALSE
7,1,2.236067977,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21)]",FALSE
7,1,2.236067977,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21)]",FALSE
7,1,1.414213562,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
7,1,1.414213562,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
7,1,1,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
7,1,1,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
7,1,1.414213562,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
7,1,1.414213562,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
7,1,2.236067977,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
7,1,2.236067977,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
7,1,3.16227766,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
7,1,3.16227766,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
7,1,4.123105626,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27)]",FALSE
7,1,4.123105626,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27)]",FALSE
7,0,0,0,0,A to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
8,0,0,0,0,A to B,13,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,13,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,A to B,13,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to C,13,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to C,13,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to C,13,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to C,13,"(31, 22)","[(26, 22), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to C,13,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,B to C,13,"(31, 24)","[(27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,13,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,13,"(31, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,13,"(30, 28)","[(28, 24), (28, 25)]",[],TRUE
1,1,3.16227766,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(28, 32)]",FALSE
1,1,3.16227766,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(28, 32)]",FALSE
1,1,2.828427125,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(27, 31)]",FALSE
1,1,2.828427125,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(27, 31)]",FALSE
1,1,3.16227766,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(26, 30)]",FALSE
1,2,3.16227766,5,288.4349488,B to C,13,"(29, 29)","[(28, 25)]","[(26, 30), (29, 34)]",FALSE
1,2,4,6.403124237,270,B to C,13,"(29, 29)","[(28, 25)]","[(25, 29), (29, 34)]",FALSE
1,1,4,0,0,B to C,13,"(29, 29)","[(28, 25)]","[(25, 29)]",FALSE
1,0,0,0,0,B to C,13,"(29, 29)","[(28, 25)]",[],FALSE
1,1,4.472135955,0,0,B to C,13,"(28, 30)","[(28, 25)]","[(24, 28)]",FALSE
1,0,0,0,0,B to C,13,"(28, 30)","[(28, 25)]",[],FALSE
0,0,0,0,0,B to C,13,"(27, 31)",[],[],TRUE
2,0,0,0,0,B to C,13,"(26, 32)","[(21, 32), (28, 36)]",[],TRUE
8,1,0,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(22, 37)]",FALSE
8,1,0,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(22, 37)]",FALSE
8,1,3.605551275,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 36)]",FALSE
8,1,3.605551275,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 36)]",FALSE
8,1,3.16227766,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36)]",FALSE
8,1,3.16227766,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36)]",FALSE
8,1,2,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 35)]",FALSE
8,2,2,6,180,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (25, 35)]",FALSE
8,2,1.414213562,5.099019514,225,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (26, 34)]",FALSE
8,2,1.414213562,4,243.4349488,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 30), (26, 34)]",FALSE
8,3,2.236067977,3.41540375,71.56505118,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 30), (27, 34), (28, 30)]",FALSE
8,5,2.236067977,3.604496992,59.03624347,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (27, 31), (27, 34), (28, 30), (29, 34)]",FALSE
8,4,2.828427125,3.805055365,59.03624347,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (27, 31), (28, 34), (29, 34)]",FALSE
8,4,2.828427125,2.548544644,36.86989765,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 30), (27, 31), (28, 32), (28, 34)]",FALSE
8,5,1.414213562,2.797060946,32.47119229,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 30), (26, 32), (28, 32), (28, 34), (29, 34)]",FALSE
8,5,1.414213562,2.508815685,45,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 32), (27, 31), (27, 34), (29, 33), (29, 34)]",FALSE
8,4,0,2.854831701,45,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 33), (27, 31), (27, 34), (29, 33)]",FALSE
8,3,0,2.468306116,45,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 33), (26, 34), (28, 32)]",FALSE
8,4,1.414213562,3.162678969,90,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34), (26, 34), (28, 32), (29, 33)]",FALSE
8,3,1.414213562,3.661789677,90,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34), (25, 35), (29, 33)]",FALSE
8,4,2,4.047416237,90,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 35), (25, 35), (28, 32), (29, 33)]",FALSE
8,3,2.828427125,4.426029011,135,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 35), (25, 36), (27, 31)]",FALSE
8,3,2.828427125,5.15207754,135,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(22, 36), (25, 36), (27, 31)]",FALSE
8,3,3.16227766,5.814816008,161.5650512,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(22, 36), (25, 37), (26, 30)]",FALSE
8,2,3.16227766,7.071067812,198.4349488,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 37), (26, 30)]",FALSE
8,2,4.123105626,9.055385138,194.0362435,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 38), (26, 29)]",FALSE
8,2,4.123105626,9.055385138,194.0362435,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 38), (26, 29)]",FALSE
8,0,0,0,0,B to C,13,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],FALSE
12,0,0,0,0,B to C,13,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],TRUE
11,0,0,0,0,B to C,13,"(23, 35)","[(19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
11,1,4.472135955,0,0,B to C,13,"(22, 36)","[(18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(24, 40)]",FALSE
11,0,0,0,0,B to C,13,"(22, 36)","[(18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],FALSE
10,1,4.472135955,0,0,B to C,13,"(21, 37)","[(17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(23, 41)]",FALSE
10,0,0,0,0,B to C,13,"(21, 37)","[(17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],FALSE
6,1,0,0,0,B to C,13,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]","[(23, 42)]",FALSE
6,0,0,0,0,B to C,13,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],FALSE
1,1,0,0,0,B to C,13,"(20, 39)","[(20, 34)]","[(23, 43)]",FALSE
1,0,0,0,0,B to C,13,"(20, 39)","[(20, 34)]",[],FALSE
0,1,0,0,0,B to C,13,"(20, 40)",[],"[(23, 44)]",FALSE
0,0,0,0,0,B to C,13,"(20, 40)",[],[],FALSE
0,0,0,0,0,B to C,13,"(19, 41)",[],[],TRUE
1,1,4.242640687,0,0,B to C,13,"(18, 42)","[(13, 42)]","[(15, 45)]",FALSE
1,0,0,0,0,B to C,13,"(18, 42)","[(13, 42)]",[],FALSE
5,1,4.242640687,0,0,B to C,13,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43)]","[(14, 46)]",FALSE
5,0,0,0,0,B to C,13,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43)]",[],FALSE
3,1,0,0,0,B to C,13,"(17, 44)","[(13, 41), (13, 42), (13, 43)]","[(13, 47)]",FALSE
3,0,0,0,0,B to C,13,"(17, 44)","[(13, 41), (13, 42), (13, 43)]",[],FALSE
2,1,4.472135955,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(13, 47)]",FALSE
2,1,4.472135955,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(13, 47)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(14, 46)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(14, 46)]",FALSE
2,1,2,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(15, 45)]",FALSE
2,1,2,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(15, 45)]",FALSE
2,1,1.414213562,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 44)]",FALSE
2,1,1.414213562,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 44)]",FALSE
2,1,2.236067977,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 43)]",FALSE
2,1,2.236067977,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 43)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 42)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 42)]",FALSE
2,1,4.123105626,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 41)]",FALSE
2,1,4.123105626,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]","[(16, 41)]",FALSE
2,0,0,0,0,C to B,13,"(17, 45)","[(13, 42), (13, 43)]",[],FALSE
0,1,4.472135955,0,0,C to B,13,"(18, 44)",[],"[(16, 40)]",FALSE
0,0,0,0,0,C to B,13,"(18, 44)",[],[],FALSE
0,2,3.16227766,4.123105626,304.6951535,C to B,13,"(19, 43)",[],"[(16, 39), (20, 40)]",FALSE
0,1,3.16227766,0,0,C to B,13,"(19, 43)",[],"[(20, 40)]",FALSE
0,1,2,0,0,C to B,13,"(19, 43)",[],"[(19, 41)]",FALSE
0,1,2,0,0,C to B,13,"(19, 43)",[],"[(19, 41)]",FALSE
0,1,1.414213562,0,0,C to B,13,"(19, 43)",[],"[(18, 42)]",FALSE
0,1,1.414213562,0,0,C to B,13,"(19, 43)",[],"[(18, 42)]",FALSE
0,1,2.236067977,0,0,C to B,13,"(19, 43)",[],"[(17, 42)]",FALSE
0,1,2.236067977,0,0,C to B,13,"(19, 43)",[],"[(17, 42)]",FALSE
0,1,3.16227766,0,0,C to B,13,"(19, 43)",[],"[(16, 42)]",FALSE
0,1,2.828427125,0,0,C to B,13,"(19, 43)",[],"[(17, 41)]",FALSE
0,1,2.828427125,0,0,C to B,13,"(19, 43)",[],"[(17, 41)]",FALSE
0,1,3.16227766,0,0,C to B,13,"(19, 43)",[],"[(18, 40)]",FALSE
0,1,3.16227766,0,0,C to B,13,"(19, 43)",[],"[(18, 40)]",FALSE
0,1,4,0,0,C to B,13,"(19, 43)",[],"[(19, 39)]",FALSE
0,1,4,0,0,C to B,13,"(19, 43)",[],"[(19, 39)]",FALSE
0,0,0,0,0,C to B,13,"(19, 43)",[],[],FALSE
0,1,4,0,0,C to B,13,"(20, 42)",[],"[(20, 38)]",FALSE
0,0,0,0,0,C to B,13,"(20, 42)",[],[],FALSE
0,1,4,0,0,C to B,13,"(21, 41)",[],"[(21, 37)]",FALSE
0,0,0,0,0,C to B,13,"(21, 41)",[],[],FALSE
2,1,4,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(22, 36)]",FALSE
2,1,4.123105626,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(23, 36)]",FALSE
2,1,4.123105626,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(23, 36)]",FALSE
2,1,4.472135955,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(24, 36)]",FALSE
2,1,4.472135955,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(18, 38)]",FALSE
2,1,4.472135955,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(18, 38)]",FALSE
2,1,3.605551275,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(19, 38)]",FALSE
2,1,2.828427125,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(20, 38)]",FALSE
2,1,2.828427125,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(20, 38)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(21, 37)]",FALSE
2,1,3.16227766,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(21, 37)]",FALSE
2,1,4,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(22, 36)]",FALSE
2,1,4,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]","[(22, 36)]",FALSE
2,0,0,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]",[],FALSE
4,1,4,0,0,C to B,13,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]","[(23, 35)]",FALSE
4,0,0,0,0,C to B,13,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],FALSE
9,1,4,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(24, 34)]",FALSE
9,1,4.123105626,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 34)]",FALSE
9,1,4.123105626,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 34)]",FALSE
9,1,4.472135955,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(26, 34)]",FALSE
9,1,4.472135955,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(26, 34)]",FALSE
9,1,0,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,1,0,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,0,0,0,0,C to B,13,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
7,1,4.242640687,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(28, 34)]",FALSE
7,1,0,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 34)]",FALSE
7,2,3.605551275,2,340.5599652,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34), (29, 34)]",FALSE
7,1,3.605551275,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
7,1,3.16227766,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(26, 34)]",FALSE
7,1,3.16227766,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(26, 34)]",FALSE
7,1,2,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 35)]",FALSE
7,1,2,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 35)]",FALSE
7,1,1.414213562,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(24, 36)]",FALSE
7,1,1.414213562,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(24, 36)]",FALSE
7,1,2,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 37)]",FALSE
7,1,2,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 37)]",FALSE
7,1,2.236067977,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 38)]",FALSE
7,1,2.236067977,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 38)]",FALSE
7,1,2.828427125,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 39)]",FALSE
7,1,2.828427125,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 39)]",FALSE
7,1,3.605551275,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 40)]",FALSE
7,1,3.605551275,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 40)]",FALSE
7,1,4.472135955,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 41)]",FALSE
7,1,4.472135955,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(23, 41)]",FALSE
7,0,0,0,0,C to B,13,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
